id,country,region,latitude,longitude,elevation,timezone
60220,MA,MRK,31.5167,-9.7833,15,Africa/Casablanca
95747,AU,NSW,-31.7,150.8,729,Australia/Sydney
94962,AU,TAS,-43.7,146.3,147,Australia/Hobart
CWEM0,CA,BC,51.2472,-127.8354,14,America/Vancouver
KXVG0,US,MN,47.0,-94.2,407,America/Chicago
67551,ZM,EA,-12.1833,26.3833,1386,Africa/Lusaka
CWCG0,CA,ON,45.3833,-75.7167,79,America/Toronto
86696,BR,BA,-14.1817,-41.6722,470,America/Bahia
29735,RU,NVS,54.3,83.3833,294,Asia/Krasnoyarsk
KWLD0,US,KS,37.1686,-97.0375,354,America/Chicago
MYEH0,BS,HI,25.4749,-76.6835,4,America/Nassau
D7378,DE,NW,51.0149,6.5173,101,Europe/Berlin
71805,PM,PM,46.7667,-56.1667,3,Europe/Paris
02929,FI,,62.6667,29.6333,119,Europe/Helsinki
14280,HR,OB,45.45,18.8,88,Europe/Zagreb
D6337,DE,NW,51.7663,7.5194,59,Europe/Berlin
KORB0,US,MN,48.0159,-92.8561,400,America/Chicago
KSUE0,US,WI,44.8437,-87.4216,221,America/Chicago
72763,US,ND,46.7973,-102.8019,790,America/Denver
KEDJ0,US,OH,40.3723,-83.8192,342,America/New_York
26144,EE,JN,58.75,26.4167,0,Europe/Tallinn
23914,RU,PER,60.4,56.5167,206,Asia/Yekaterinburg
HEOW0,EG,WAD,22.5857,28.7166,262,Africa/Cairo
74693,US,NC,35.1333,-78.9333,74,America/New_York
KU240,US,UT,39.3333,-112.5833,1414,America/Denver
44336,MN,DU,45.45,103.9,1317,Asia/Ulaanbaator
63333,ET,CN,11.0833,39.7167,1864,Africa/Addis_Ababa
70482,US,AK,52.95,-168.85,21,America/Adak
26416,LV,SAL,56.6833,22.5,112,Europe/Riga
91792,TO,TT,-21.2333,-175.15,38,Pacific/Tongatapu
31318,RU,AMU,53.0667,130.0167,0,Asia/Yakutsk
69844,IQ,DQ,30.95,46.08,6,Asia/Baghdad
47440,JP,HK,42.3,143.3167,32,Asia/Tokyo
01234,NO,50,63.3153,9.8494,4,Europe/Oslo
96595,ID,KT,-0.95,114.9,60,Asia/Makassar
42805,IN,WB,22.5,87.95,0,Asia/Kolkata
D2538,DE,BY,49.3658,11.6925,424,Europe/Berlin
42969,IN,OR,20.8333,85.1,137,Asia/Kolkata
56492,CN,SC,28.8,104.6,342,Asia/Chongqing
54616,CN,HB,38.3333,116.8333,11,Asia/Shanghai
03502,GB,WLS,52.1333,-4.5667,133,Europe/London
07109,FR,E,48.2833,-4.4333,87,Europe/Paris
82723,BR,AM,-7.25,-64.8333,60,America/Porto_Velho
YCMM0,AU,SA,-34.3,135.7,56,Australia/Adelaide
37668,AZ,OGU,41.0667,47.4667,582,Asia/Baku
89324,AQ,,-80.0,-120.0,1530,Antarctica/South_Pole
96633,ID,KI,-1.2667,116.9,3,Asia/Makassar
38647,TM,B,39.25,55.5167,35,Asia/Ashgabat
KMHL0,US,MO,39.0955,-93.2028,237,America/Chicago
FVB4L,CA,QC,48.57,-71.33,122,America/Toronto
95617,AU,WA,-34.6,116.3,210,Australia/Perth
01228,NO,15,63.85,8.4667,4,Europe/Oslo
37286,RU,SZ,42.7333,42.4833,1610,Asia/Tbilisi
25042,RU,CHU,69.8333,168.6667,16,Asia/Anadyr
MUKMN,CA,MB,49.93,-96.85,246,America/Winnipeg
26695,RU,SMO,55.1667,34.4,253,Europe/Moscow
27821,RU,TUL,54.0,38.1333,0,Europe/Moscow
41194,AE,DU,25.25,55.3333,8,Asia/Dubai
74594,US,MD,38.8167,-76.85,86,America/New_York
37515,RU,SJ,41.8333,43.3833,794,Asia/Tbilisi
16206,IT,TC,42.75,11.0667,5,Europe/Rome
86859,BR,MS,-22.8572,-54.6056,379,America/Campo_Grande
86759,BR,MG,-17.2581,-44.8356,503,America/Sao_Paulo
72357,US,OK,35.2167,-97.45,357,America/Chicago
03903,GB,NIR,54.4,-7.65,47,Europe/London
38611,UZ,NG,40.9833,71.5833,476,Asia/Tashkent
EIDL0,IE,DL,55.0442,-8.341,9,Europe/Dublin
37813,AZ,DAS,40.5,45.8833,2475,Asia/Baku
SCLOU,DE,BY,48.0347,11.0527,591,Europe/Berlin
37825,AZ,XAN,40.4167,46.3333,1562,Asia/Baku
72548,US,IA,42.55,-92.0667,266,America/Chicago
85196,BO,S,-16.15,-62.0167,497,America/La_Paz
48458,TH,CC,13.5672,101.4544,69,Asia/Bangkok
16760,GR,LI,35.1833,25.3167,360,Europe/Athens
71163,CA,NT,63.13,-117.24,271,America/Edmonton
QZ5US,US,FL,26.73517,-81.05106,6,America/New_York
PARS0,US,AK,61.7749,-161.3194,18,America/Juneau
02726,FI,LL,68.6,23.5833,377,Europe/Helsinki
10554,DE,TH,50.9833,10.9667,315,Europe/Berlin
95705,AU,NSW,-34.6,146.4,164,Australia/Sydney
ULXZV,CA,ON,43.19,-79.17,98,America/Toronto
WADL0,ID,NB,-8.7573,116.2767,97,Asia/Makassar
81832,BR,CE,-5.1364,-38.3564,44,America/Fortaleza
KF170,US,TX,31.8316,-94.1564,97,America/Chicago
D7104,DE,BW,49.6208,9.6033,225,Europe/Berlin
D6314,DE,SN,51.0507,13.3003,308,Europe/Berlin
72290,US,CA,32.7333,-117.1833,5,America/Los_Angeles
11312,AT,TR,46.9678,10.1856,1587,Europe/Vienna
71209,CA,BC,49.11,-123.3,11,America/Vancouver
64911,CM,LIT,4.95,9.9333,816,Africa/Douala
KCOM0,US,TX,31.8411,-99.4036,517,America/Chicago
86712,BR,GO,-15.9392,-50.1414,512,America/Sao_Paulo
41242,OM,FU,25.6156,56.2472,20,Asia/Muscat
61421,MR,AD,20.5167,-13.0667,226,Africa/Nouakchott
26666,BY,VI,55.1667,30.2167,176,Europe/Minsk
KHDC0,US,LA,30.5217,-90.4184,14,America/Chicago
15160,RO,BH,46.6167,22.4167,279,Europe/Bucharest
95699,AU,VIC,-30.9,143.1,162,Australia/Melbourne
01441,NO,AA,59.5833,7.3833,0,Europe/Oslo
47626,JP,ST,36.15,139.3833,30,Asia/Tokyo
33524,UA,IF,49.0167,24.3667,285,Europe/Uzhgorod
16120,IT,LG,44.4167,8.85,2,Europe/Rome
33222,UA,KV,51.2333,29.3833,137,Europe/Kiev
81754,BR,CE,-3.7481,-40.3456,64,America/Fortaleza
68312,NA,KA,-26.5333,18.1167,1067,Asia/Katmandu
07306,FR,R,46.7,-1.3833,90,Europe/Paris
03372,GB,ENG,52.9667,-0.5667,112,Europe/London
82900,BR,PE,-8.05,-34.9167,7,America/Recife
91385,KI,,5.8833,-162.05,2,Pacific/Midway
95662,AU,SA,-32.8,135.2,165,Australia/Adelaide
KXBP0,US,TX,33.1753,-97.8284,260,America/Chicago
DFH6L,CA,BC,52.38,-122.37,564,America/Vancouver
72419,US,MS,32.3348,-90.2225,104,America/Chicago
72384,US,CA,35.4333,-119.05,155,America/Los_Angeles
KHFD0,US,CT,41.7367,-72.6494,6,America/New_York
08502,PT,AZ,39.6667,-31.1167,18,Europe/Lisbon
72202,US,FL,25.7833,-80.3167,4,America/New_York
30457,RU,BU,55.2667,113.1333,0,Asia/Irkutsk
80462,VE,F,4.6,-61.1167,907,America/Caracas
KGVT0,US,TX,33.0678,-96.0653,163,America/Chicago
08021,ES,S,43.4333,-3.8167,6,Europe/Madrid
72276,US,AZ,35.65,-109.0667,2054,America/Shiprock
D3226,DE,ST,51.7259,11.5109,107,Europe/Berlin
96145,ID,RI,3.2,106.25,3,Asia/Pontianak
KMSZC,DE,BW,48.6704,8.3534,304,Europe/Berlin
11192,AT,BGLD,47.2167,16.3333,267,Europe/Vienna
16687,GR,LI,38.15,21.4167,11,Europe/Athens
91212,US,,13.4833,144.8,91,Pacific/Guam
D3687,DE,SH,53.9005,9.8308,18,Europe/Berlin
94725,AU,NSW,-33.9,148.2,390,Australia/Sydney
65229,NG,ED,6.3167,5.6,79,Africa/Lagos
02965,FI,,60.9667,25.6333,83,Europe/Helsinki
D0645,DE,NI,52.4083,7.9682,75,Europe/Berlin
12205,PL,ZA,53.4,14.6167,1,Europe/Warsaw
58968,CN,TC,25.0333,121.5167,9,Asia/Taipei
D2213,DE,RP,50.3105,6.6236,407,Europe/Berlin
KCKP0,US,IA,42.7312,-95.5561,374,America/Chicago
74611,US,CA,35.2833,-116.6167,716,America/Los_Angeles
92076,PG,NI,-2.5833,150.85,4,Pacific/Port_Moresby
EGFH0,GB,WLS,51.6,-4.0667,90,Europe/London
94511,AU,QLD,-25.8,148.6,390,Australia/Brisbane
KX8V6,CA,AB,51.45,-112.14,941,America/Edmonton
67009,MG,D,-12.35,49.3,114,Indian/Antananarivo
D6195,DE,BY,49.9561,11.019,304,Europe/Berlin
41FV1,US,WA,47.27648,-121.33817,1209,America/Los_Angeles
23274,RU,KYA,67.4667,86.5667,30,Asia/Krasnoyarsk
81825,BR,MA,-5.5067,-45.2369,153,America/Fortaleza
KLFT0,US,LA,30.2052,-91.9876,13,America/Chicago
72465,US,KS,39.3667,-101.7,1114,America/Denver
71030,CA,NB,44.71,-66.8,78,America/Moncton
38956,RU,,37.7,72.95,3744,Asia/Dushanbe
33275,UA,SM,50.85,34.6667,180,Europe/Kiev
94753,AU,NSW,-33.6,150.7833,21,Australia/Sydney
10008,DE,HH,55.0,6.3333,3,Europe/Berlin
D5279,DE,HE,51.6194,9.5749,176,Europe/Berlin
95964,AU,TAS,-41.1,146.8,3,Australia/Hobart
85799,CL,LL,-41.4167,-73.0833,85,America/Santiago
KBFW0,US,MN,47.249,-91.4156,332,America/Chicago
7Q717,CA,ON,43.0,-82.3,181,America/Toronto
83881,BR,RS,-27.1833,-53.2333,258,America/Sao_Paulo
80437,VE,L,8.6333,-71.65,103,America/Caracas
64702,TD,LA,13.4333,14.7333,291,Africa/Ndjamena
KBVS0,US,WA,48.4709,-122.4209,44,America/Los_Angeles
FYTM0,NA,OT,-19.2619,17.7325,1327,Africa/Windhoek
23242,RU,YAN,67.6833,72.8667,12,Asia/Yekaterinburg
52957,CN,QH,35.2667,100.65,3290,Asia/Chongqing
D5721,DE,BY,48.3569,12.7678,475,Europe/Berlin
60511,DZ,TIA,35.25,1.4333,1127,Africa/Algiers
78631,GT,AV,15.4667,-90.3167,1316,America/Guatemala
38630,TM,B,39.4833,54.3667,16,Asia/Ashgabat
86705,BR,MT,-15.6167,-56.1,151,America/Cuiaba
RDP39,CA,BC,48.65,-123.63,159,America/Vancouver
43364,IN,AN,10.5833,92.55,5,Asia/Kolkata
5K6VK,US,TX,28.8571,-100.5135,270,America/Chicago
58259,CN,JS,32.1,120.8667,1,Asia/Shanghai
81953,BR,PE,-8.4333,-37.0833,681,America/Recife
KTAN0,US,MA,41.8744,-71.0166,13,America/New_York
68296,ZA,MP,-24.9833,31.6,263,Africa/Lusaka
KPGV0,US,NC,35.6352,-77.3853,8,America/New_York
7UQG4,DE,BW,49.058,8.9124,249,Europe/Berlin
KUKT0,US,PA,40.4352,-75.3819,160,America/New_York
11450,CZ,PL,49.7647,13.3789,360,Europe/Prague
08085,ES,NA,42.7667,-1.6333,459,Europe/Madrid
60563,DZ,LAG,32.9333,3.2833,763,Africa/Algiers
31397,RU,AMU,52.3667,131.3,0,Asia/Yakutsk
JIW6L,CA,ON,42.88,-78.97,180,America/Toronto
47661,JP,CH,35.4,139.9167,3,Asia/Tokyo
11938,SK,BC,48.85,20.1833,901,Europe/Bratislava
08540,PT,LE,39.8333,-8.8833,52,Europe/Lisbon
17292,TR,MUG,37.2,28.35,646,Europe/Istanbul
60765,TN,GB,33.8833,10.1,4,Africa/Tunis
38812,UZ,QA,38.8,65.7167,376,Asia/Samarkand
31137,RU,KHA,56.2833,131.1333,858,Asia/Yakutsk
PFKW0,US,AK,60.7903,-161.4437,8,America/Nome
12805,HU,GS,47.6833,16.6,233,Europe/Budapest
71084,CA,NU,68.32,-100.09,36,America/Cambridge_Bay
57598,CN,JX,29.0333,114.5833,147,Asia/Shanghai
72686,US,ID,45.1238,-113.8813,1232,America/Boise
04266,GL,,60.7667,-48.4167,33,America/Godthab
40716,IR,EAZ,37.45,47.7,1110,Asia/Tehran
03644,GB,ENG,51.6833,-1.7833,87,Europe/London
16325,IT,PU,40.4333,16.8833,2,Europe/Rome
23114,RU,NEN,68.5833,56.6333,4,Europe/Moscow
64870,CM,AD,7.35,13.5667,1114,Africa/Douala
D1827,DE,SH,54.3726,11.0828,3,Europe/Berlin
82400,BR,RN,-3.85,-32.4167,56,America/Noronha
86752,BR,GO,-17.9239,-51.7178,582,America/Sao_Paulo
02378,SE,X,61.4486,17.1639,26,Europe/Stockholm
78711,HN,GD,15.2167,-83.8,13,America/Tegucigalpa
94309,AU,WA,-20.7833,117.1167,12,Australia/Perth
HEAL0,EG,MT,30.9245,28.4614,44,Africa/Cairo
01210,NO,MR,62.5667,6.1167,2,Europe/Oslo
62680,SD,ASH,17.7,33.9667,347,Africa/Khartoum
14026,SI,,46.4833,15.6833,264,Europe/Ljubljana
87214,AR,F,-29.2167,-67.4333,950,America/Argentina/La_Rioja
QX6JS,US,CA,34.66667,-120.46667,27,America/Los_Angeles
30405,RU,IRK,55.3833,101.0333,425,Asia/Irkutsk
06666,CH,AG,47.5972,8.1883,341,Europe/Zurich
71164,CA,NT,67.18,-130.23,62,America/Inuvik
95369,AU,QLD,-22.3,149.5,9,Australia/Brisbane
71134,CA,SK,59.2167,-109.7,238,America/Regina
95661,AU,SA,-34.6,135.9,6,Australia/Adelaide
95628,AU,WA,-33.95,118.4833,286,Australia/Perth
82098,BR,AP,0.0333,-50.05,15,America/Belem
71940,CA,AB,55.18,-118.88,669,America/Edmonton
71909,CA,NU,63.75,-68.55,22,America/Iqaluit
61492,MR,GO,16.15,-13.5167,18,Africa/Bamako
10980,DE,BY,47.7,12.0167,1832,Europe/Berlin
YLZXM,CA,NL,47.98,-55.8,23,America/St_Johns
27675,RU,AL,55.1833,46.3333,136,Europe/Moscow
KP010,US,AZ,32.4529,-112.8614,444,America/Phoenix
47136,KR,KB,36.55,128.7167,139,Asia/Seoul
72637,US,MI,42.9667,-83.0833,238,America/Detroit
26634,LT,VI,55.25,24.7667,72,Europe/Vilnius
21908,RU,SA,70.1333,113.9667,62,Asia/Yakutsk
71370,CA,QC,46.56,-72.73,110,America/Toronto
D7298,DE,SH,54.5268,9.0425,5,Europe/Berlin
02449,SE,D,59.3825,16.4522,10,Europe/Stockholm
UB8H9,CA,ON,53.06,-93.34,290,America/Rainy_River
PATQ0,US,AK,70.4673,-157.4357,31,America/Juneau
28428,RU,PER,56.5,56.1333,142,Asia/Yekaterinburg
28986,KZ,SEV,52.9667,71.9333,196,Asia/Qyzylorda
01194,NO,NO,68.4667,17.5,17,Europe/Oslo
FAMG0,ZA,KN,-30.85,30.35,151,Africa/Lusaka
41697,PK,B,29.55,67.8833,133,Asia/Karachi
71831,CA,ON,49.41,-82.47,226,America/Toronto
D5360,DE,NW,51.4319,8.2665,331,Europe/Berlin
42840,IN,GJ,21.2,72.8333,10,Asia/Kolkata
PHNY0,US,HI,20.7856,-156.9514,399,Pacific/Honolulu
5IMJX,US,CO,37.30706,-108.62644,1803,America/Denver
EDMW0,DE,BY,48.8311,12.8814,314,Europe/Berlin
08084,ES,LO,42.45,-2.3333,353,Europe/Madrid
69675,DJ,J,11.55,43.15,19,Africa/Djibouti
72519,US,NY,43.1167,-76.1,125,America/New_York
48855,VN,DA,16.0333,108.1833,7,Asia/Ho_Chi_Minh
10022,DE,SH,54.8,8.95,7,Europe/Berlin
23606,RU,KO,63.55,53.8167,149,Europe/Moscow
41600,PK,P,32.5,74.5333,255,Asia/Karachi
06688,CH,GR,46.8422,9.18,2480,Europe/Zurich
69669,ES,AN,37.1667,-5.6167,87,Europe/Madrid
70350,US,AK,57.75,-152.4833,22,America/Juneau
59082,CN,GD,24.8,113.5833,68,Asia/Shanghai
71967,CA,YT,61.3667,-139.05,806,America/Dawson
43360,IN,TN,9.8333,78.0833,139,Asia/Kolkata
01149,NO,NO,66.3333,14.1,40,Europe/Oslo
71281,CA,ON,44.42,-75.85,82,America/Toronto
71471,CA,BC,55.74,-120.18,655,America/Dawson_Creek
16232,IT,ML,42.0,15.0,16,Europe/Rome
37844,AZ,KUR,40.3333,48.1667,2,Asia/Baku
KHDO0,US,TX,29.3597,-99.1767,284,America/Chicago
86613,BR,BA,-10.5367,-38.9978,432,America/Bahia
JJZBL,US,UT,40.145,-111.6677,1380,America/Denver
D3137,DE,RP,49.9656,8.2139,195,Europe/Berlin
15655,BG,,42.4833,27.4833,16,Europe/Sofia
67205,MZ,CD,-11.35,40.3667,27,Africa/Maputo
10775,DE,BY,49.2167,11.8333,442,Europe/Berlin
KPEZ0,US,TX,28.9542,-98.52,131,America/Chicago
35436,KZ,AKT,49.2333,57.6667,234,Asia/Aqtobe
KHSI0,US,NE,40.6052,-98.4279,598,America/Chicago
D3739,DE,BY,49.4521,12.4366,596,Europe/Berlin
KRAL0,US,CA,33.9519,-117.4451,250,America/Los_Angeles
83479,BR,MG,-17.2167,-46.8667,711,America/Sao_Paulo
35907,RU,MAN,45.0167,50.0333,-22,Asia/Ashgabat
40298,JO,TA,30.7833,35.7167,1200,Asia/Amman
97430,ID,MA,0.7833,127.3833,23,Asia/Jayapura
34357,RU,VGG,49.5667,42.75,200,Europe/Samara
42499,IN,BR,25.2333,87.0667,36,Asia/Kolkata
24967,RU,SA,60.1667,130.2,171,Asia/Yakutsk
86839,BR,SP,-21.0856,-49.9203,405,America/Sao_Paulo
38932,TJ,,37.95,68.5667,961,Asia/Dushanbe
94981,AU,TAS,-42.1167,148.0667,7,Australia/Hobart
17056,TR,TEL,40.9833,27.4833,4,Europe/Istanbul
48403,TH,NR,15.8,102.0333,182,Asia/Bangkok
GDN32,CA,AB,49.36,-110.68,927,America/Edmonton
KIYA0,US,LA,29.9758,-92.0842,5,America/Chicago
96615,ID,KB,-1.85,109.9667,9,Asia/Makassar
02670,SE,H,56.6833,16.3,6,Europe/Stockholm
15231,RO,AL,45.9667,23.5667,253,Europe/Bucharest
16606,GR,LI,41.0667,23.5667,33,Europe/Athens
57972,CN,HN,25.8,113.0333,185,Asia/Shanghai
44434,NP,GA,28.2167,84.0,827,Asia/Katmandu
94620,AU,WA,-32.7,116.1,267,Australia/Perth
KRWV0,US,TX,30.5155,-96.7041,119,America/Chicago
KFVX0,US,VA,37.3575,-78.4378,127,America/New_York
86947,BR,SC,-26.0814,-48.6417,2,America/Sao_Paulo
NG9G1,US,CA,35.135,-118.4392,1220,America/Los_Angeles
63962,TZ,RV,-10.6833,35.5833,1067,Africa/Dar_es_Salaam
D3340,DE,RP,50.4383,7.8061,265,Europe/Berlin
83190,BR,BA,-11.6333,-38.9667,0,America/Bahia
EGCS0,GB,ENG,53.3811,-0.6856,9,Europe/London
47933,JP,ON,26.2667,127.75,75,Asia/Tokyo
15020,RO,BO,47.6833,26.6667,161,Europe/Bucharest
KLMS0,US,MS,33.1462,-89.0625,175,America/Chicago
02680,SE,GT,56.9167,18.15,38,Europe/Stockholm
40310,JO,MN,30.1667,35.7833,1069,Asia/Amman
E8D9H,CA,AB,57.79,-117.68,408,America/Edmonton
84390,PE,PI,-4.5667,-81.25,85,America/Lima
KDCY0,US,IN,38.7004,-87.1297,143,America/Indiana/Vincennes
95973,AU,TAS,-41.0167,147.4,25,Australia/Hobart
87405,AR,M,-32.6,-69.3333,1844,America/Argentina/Mendoza
34866,RU,KL,46.1833,45.35,-7,Europe/Volgograd
15410,RO,ME,44.6333,22.6333,77,Europe/Bucharest
41533,PK,N,34.0667,71.9833,315,Asia/Karachi
86936,BR,SC,-26.2864,-53.6328,810,America/Argentina/Cordoba
22831,RU,KR,61.8,36.5167,48,Europe/Moscow
34110,RU,AL,51.1667,37.35,223,Europe/Moscow
SAVD0,AR,U,-42.0333,-71.1667,720,America/Argentina/Mendoza
94662,AU,SA,-33.7,136.5,11,Australia/Adelaide
KPTV0,US,CA,36.0296,-119.0627,135,America/Los_Angeles
74480,US,NY,43.1333,-75.6,0,America/New_York
94785,AU,NSW,-31.1,152.8,17,Australia/Sydney
KBPC0,US,TX,35.8893,-101.0301,845,America/Chicago
YHID0,AU,QLD,-10.5864,142.29,13,Australia/Brisbane
62161,LY,AJ,29.0333,21.5667,59,Africa/Tripoli
04312,GL,,81.6,-16.65,34,America/Godthab
FMMN0,MG,U,-19.55,45.45,203,Indian/Antananarivo
30507,RU,IRK,54.1833,100.0833,527,Asia/Irkutsk
07003,FR,O,50.5167,1.6167,10,Europe/Paris
KHAE0,US,MO,39.7252,-91.4439,234,America/Chicago
03235,GB,ENG,54.8167,-2.0833,434,Europe/London
71444,CA,MB,50.66,-99.94,627,America/Winnipeg
27479,RU,ME,56.3333,46.5833,114,Europe/Moscow
27983,RU,SAM,53.1833,48.4,104,Europe/Samara
KZZV0,US,OH,39.9444,-81.8921,274,America/New_York
KTYR0,US,TX,32.3541,-95.4024,166,America/Chicago
35633,KZ,AKT,47.85,59.6167,176,Asia/Aqtobe
6MNKR,CA,QC,46.5,-71.08,145,America/Toronto
61997,TF,,-46.4333,51.8667,143,Europe/Paris
28785,RU,SEV,54.4333,70.9167,127,Asia/Qyzylorda
72292,US,CA,33.4,-118.4167,488,America/Los_Angeles
0WQ7X,CA,AB,50.9,-111.96,723,America/Edmonton
9H92X,CA,ON,43.7,-80.38,396,America/Toronto
34504,UA,DP,48.6,34.9667,141,Europe/Zaporozhye
64397,BI,MY,-2.8333,30.3333,1755,Africa/Bujumbura
76543,MX,SLP,22.0,-98.7833,23,America/Mexico_City
94755,AU,NSW,-34.0,150.7,70,Australia/Sydney
EGXN0,GB,ENG,52.9667,-0.9833,55,Europe/London
KBXA0,US,LA,30.8137,-89.865,36,America/Chicago
89062,AQ,,-67.5667,-68.1333,16,Antarctica/Rothera
15406,RO,IM,44.6833,27.9333,38,Europe/Bucharest
YNAR0,AU,NSW,-34.7022,146.512,144,Australia/Sydney
40586,KW,JA,29.3167,47.6667,54,Asia/Kuwait
48674,MY,JH,2.45,103.8333,44,Asia/Kuala_Lumpur
86268,PY,CZ,-26.1833,-56.35,0,America/Asuncion
KEVU0,US,MO,40.3533,-94.9166,349,America/Chicago
29572,RU,KYA,56.1833,92.6167,296,Asia/Krasnoyarsk
KWHP0,US,CA,34.2593,-118.4134,306,America/Los_Angeles
D2932,DE,SN,51.4348,12.2396,131,Europe/Berlin
31088,RU,KHA,59.3667,143.2,6,Asia/Magadan
48328,TH,LG,18.2833,99.5167,241,Asia/Bangkok
D3698,DE,BW,48.8767,10.2414,503,Europe/Berlin
EG4OT,CA,BC,50.15,-114.86,1585,America/Edmonton
30521,RU,IRK,54.8,105.2167,428,Asia/Irkutsk
95646,AU,WA,-30.8,128.1,156,Australia/Perth
14012,SI,,46.1,14.3667,685,Europe/Ljubljana
NNY2V,US,KS,37.32361,-97.38834,389,America/Chicago
KIZA0,US,CA,34.6068,-120.0756,205,America/Los_Angeles
M6IBK,CA,PE,46.42,-63.08,3,America/Halifax
USTR0,RU,TYU,57.1667,65.3167,115,Asia/Yekaterinburg
68545,ZA,,-30.7833,25.8,1283,Africa/Johannesburg
47666,JP,,34.6,138.85,55,Asia/Tokyo
70194,US,AK,66.5667,-145.2667,433,America/Juneau
08053,ES,CL,42.5333,-6.5833,550,Europe/Madrid
64220,CD,KN,-4.3667,15.25,0,Africa/Lubumbashi
66325,AO,BIE,-12.3833,16.95,1701,Africa/Luanda
KUZA0,US,SC,34.9878,-81.0572,203,America/New_York
KNFG0,US,CA,33.3011,-117.3551,24,America/Los_Angeles
34731,RU,ROS,47.2667,39.8167,77,Europe/Volgograd
D1216,DE,BW,49.4251,9.243,312,Europe/Berlin
KRNM0,US,CA,33.0392,-116.9153,425,America/Los_Angeles
47771,JP,HG,34.7833,135.45,12,Asia/Tokyo
03165,GB,SCT,55.05,-2.55,325,Europe/London
92077,PG,MB,-10.3167,150.3333,20,Pacific/Port_Moresby
08551,PT,VC,41.6333,-8.8,48,Europe/Lisbon
40420,SA,SH,25.3,49.4833,179,Asia/Riyadh
03261,GB,ENG,54.1333,-1.4167,36,Europe/London
85109,BO,B,-13.3,-64.7,140,America/La_Paz
KHZL0,US,PA,40.9868,-75.9949,489,America/New_York
27347,RU,IVA,56.95,40.9667,0,Europe/Moscow
72378,US,AZ,36.05,-112.13,2126,America/Phoenix
71767,CA,ON,45.23,-81.63,214,America/Toronto
13624,AL,BR,40.8,19.9,32,Europe/Tirane
06312,NL,ZE,51.6833,3.6,0,Europe/Amsterdam
41168,QA,DW,25.3,51.55,3,Asia/Bahrain
D0287,DE,ST,51.9611,11.9159,52,Europe/Berlin
K8D30,US,SD,45.6708,-96.9962,354,America/Chicago
11172,AT,ST,47.7667,15.3167,875,Europe/Vienna
15315,RO,CS,45.0833,22.0833,1445,Europe/Bucharest
71398,CA,NS,45.3667,-63.2667,40,America/Halifax
72769,US,MT,48.6084,-112.3761,1176,America/Denver
71253,CA,AB,58.71,-113.87,241,America/Edmonton
91736,WS,KU,21.0,23.0,0,Africa/Tripoli
40928,AF,TAK,37.4667,69.6667,810,Asia/Kabul
81749,BR,MA,-3.7428,-43.3519,91,America/Fortaleza
94411,AU,WA,-28.5,115.5,282,Australia/Perth
KMBG0,US,SD,45.5463,-100.4063,523,America/Chicago
30142,RU,IRK,58.8833,111.25,0,Asia/Irkutsk
94336,AU,QLD,-21.8,139.9,280,Australia/Brisbane
62450,EG,SWY,29.8667,32.4667,3,Africa/Cairo
54774,CN,SD,37.45,122.0333,61,Asia/Shanghai
30811,RU,BU,51.7333,102.5333,722,Asia/Irkutsk
86958,BR,SC,-27.6,-48.6167,2,America/Sao_Paulo
37923,AZ,BA,39.9667,49.4,-18,Asia/Baku
0XHK8,US,LA,28.35,-88.26667,130,Asia/Thimphu
48354,TH,UN,17.3833,102.8,177,Asia/Bangkok
14472,HR,DN,42.65,18.0833,52,Europe/Zagreb
KRXE0,US,ID,43.8339,-111.8051,1482,America/Boise
KHEZ0,US,MS,31.6137,-91.2973,83,America/Chicago
36487,RU,VOS,48.2667,77.3167,699,Asia/Almaty
KLUF0,US,AZ,33.535,-112.3832,331,America/Phoenix
02733,FI,,61.0333,28.5667,46,Europe/Helsinki
KCBF0,US,IA,41.2601,-95.7587,380,America/Chicago
KI430,US,OH,38.9814,-82.5779,221,America/New_York
63980,SC,PR,-4.6667,55.5167,3,Indian/Mahe
D1055,DE,HE,50.6316,8.1813,482,Europe/Berlin
B5C4Y,CA,BC,49.8,-125.09,88,America/Vancouver
41288,OM,SH,20.6667,58.9,19,Asia/Muscat
GOJO3,DE,BY,49.5767,11.6975,535,Europe/Berlin
95631,AU,WA,-31.2994,116.8269,239,Australia/Perth
02942,FI,,61.85,22.4667,134,Europe/Helsinki
37869,AZ,BA,40.3333,50.6167,-17,Asia/Baku
OPRK0,PK,PB,28.3839,70.2796,83,Asia/Karachi
53276,CN,NM,42.4,112.9,1152,Asia/Shanghai
33268,UA,SM,50.7667,33.45,168,Europe/Kiev
72367,US,NM,36.9,-106.58,2393,America/Denver
35416,KZ,AKT,49.0667,54.6833,103,Asia/Aqtobe
91682,FJ,W,-18.15,177.4167,8,Pacific/Fiji
94138,AU,NT,-12.3,133.0,7,Australia/Darwin
KAIG0,US,WI,45.1542,-89.1107,464,America/Chicago
D0320,DE,BY,49.9667,11.5197,350,Europe/Berlin
82445,BR,PA,-4.2667,-55.5833,45,America/Manaus
D2475,DE,BB,52.0,13.1009,75,Europe/Berlin
JLI4P,CA,NS,46.16,-60.04,62,America/Glace_Bay
42369,IN,UP,26.75,80.8833,122,Asia/Kolkata
54662,CN,LN,38.9,121.6333,97,Asia/Shanghai
