Country,Year,Sampling Point Id,Air Quality Station EoI Code,Longitude,Latitude,Altitude,Air Quality Station Area,Air Quality Station Type
Spain,2024,SP_11033008_9_49,ES0894A,-5.4047,36.2044,23.0,Rural,Industrial
Spain,2023,SP_11008008_9_49,ES1076A,-5.4358,36.1905,26.0,Suburban,Industrial
Spain,2021,SP_11012002_9_M,ES1479A,-6.2686,36.506,4.0,Urban,Traffic
Spain,2023,SP_11033009_9_49,ES1074A,-5.3837,36.2039,51.0,Suburban,Traffic
Slovenia,2025,SPO-SI0033A_06001_101,SI0033A,16.1913,46.6521,188.0,Rural,Background
Spain,2018,SP_11022005_9_M,ES1072A,-5.3484,36.1594,1.0,Urban,Industrial
Spain,2019,SP_41091009_9_M,ES0890A,-6.0031,37.3945,17.0,Urban,Traffic
Spain,2022,SP_11008001_9_49,ES0712A,-5.4808,36.1754,45.0,Suburban,Industrial
Spain,2023,SP_11004007_9_M,ES1664A,-5.4534,36.1362,24.0,Urban,Industrial
Spain,2024,SP_33031030_9_49,ES0825A,-5.6897,43.3067,206.0,Urban,Industrial
Spain,2017,SP_11031001_9_M,ES1593A,-6.2031,36.4606,35.0,Suburban,Background
Spain,2021,SP_29067007_9_49,ES1897A,-4.561,36.7278,55.0,Suburban,Industrial
Spain,2015,SP_29069002_9_M,ES2030A,-4.863,36.511,39.0,Urban,Traffic
Spain,2022,SP_23050003_9_49,ES1656A,-3.7816,37.7826,480.0,Urban,Background
Spain,2015,SP_22125001_9_M,ES1417A,-0.4039,42.1361,488.0,Urban,Traffic
Spain,2017,SP_22158002_9_M,ES2041A,0.1911,41.9161,308.0,Urban,Background
Poland,2019,SPO_PL0719A_6001_001,PL0719A,17.5919,50.3209,274.0,Urban,Background
Spain,2023,SP_44051005_9_M,ES2070A,-0.2908,40.9467,570.0,Rural,Background
Spain,2016,SP_14021007_9_M,ES1799A,-4.7623,37.8926,119.0,Urban,Background
Spain,2021,SP_11033010_9_49,ES1925A,-5.3825,36.1801,3.0,Urban,Industrial
Spain,2024,SP_11022007_9_49,ES1634A,-5.3419,36.1732,8.0,Urban,Background
Spain,2023,SP_21041017_9_49,ES1658A,-6.9253,37.2717,48.0,Urban,Industrial
Spain,2019,SP_29032001_9_M,ES1898A,-4.8448,36.9623,359.0,Rural,Background
Spain,2022,SP_14068001_9_49,ES1971A,-4.904,38.1379,571.0,Suburban,Industrial
Spain,2019,SP_04032005_9_M,ES1845A,-1.8954,36.9968,5.0,Urban,Industrial
Spain,2022,SP_29067006_9_M,ES1750A,-4.4475,36.7196,36.0,Urban,Background
Spain,2020,SP_23097001_9_M,ES1718A,-3.0102,38.1744,691.0,Urban,Industrial
Spain,2021,SP_18087010_9_M,ES1924A,-3.6001,37.1657,666.0,Urban,Background
Spain,2014,SP_50008001_9_M,ES1418A,-1.1433,41.7628,235.0,Suburban,Traffic
Poland,2019,SPO_PL0753A_6001_001,PL0753A,21.561,52.1788,154.0,Urban,Background
Poland,2022,SPO_PL0834A_6001_001,PL0834A,21.0019,53.5597,145.0,Urban,Background
Spain,2024,SP_11004006_9_49,ES1637A,-5.4426,36.1617,1.0,Urban,Industrial
Spain,2023,SP_21041016_9_49,ES1340A,-6.9351,37.2534,18.0,Urban,Traffic
Spain,2021,SP_21005002_9_M,ES1878A,-6.5704,37.0161,22.0,Rural,Background
Slovakia,2021,SPO-SK0073A_06001_100,SK0073A,21.7133,48.6283,109.0,Suburban,Background
Spain,2022,SP_04022001_9_M,ES1996A,-1.9791,37.193,380.0,Suburban,Background
Spain,2022,SP_33044030_9_49,ES1269A,-5.833,43.3665,180.0,Urban,Traffic
Slovakia,2024,SPO-SK0077A_06001_100,SK0077A,17.1716,48.4571,197.0,Suburban,Traffic
Spain,2022,SP_33024024_9_49,ES1271A,-5.6989,43.5388,19.0,Urban,Traffic
Spain,2015,SP_33044032_9_M,ES1572A,-5.8728,43.3727,276.0,Urban,Background
Spain,2019,SP_33066004_9_49,ES2051A,-5.8028,43.4015,170.0,Suburban,Industrial
Spain,2015,SP_35016010_9_47,ES0873A,-15.4163,28.0351,53.0,Urban,Industrial
Spain,2017,SP_33024025_9_49,ES1272A,-5.6735,43.5299,29.0,Urban,Traffic
Spain,2017,SP_41088001_9_M,ES1654A,-5.6669,37.9943,573.0,Rural,Background
Spain,2018,SP_33004021_9_49,ES0880A,-5.9197,43.5512,6.0,Urban,Traffic
Spain,2016,SP_35026001_9_47,ES0886A,-15.4161,28.0299,90.0,Urban,Industrial
Spain,2020,SP_33004052_9_49,ES2054A,-5.9583,43.5705,8.0,Suburban,Background
Spain,2018,SP_35002001_9_47,ES1745A,-15.445,27.8976,265.0,Urban,Industrial
Spain,2016,SP_33024031_9_49,ES1974A,-5.6707,43.5166,51.0,Urban,Background
Spain,2023,SP_35019001_9_47,ES1742A,-15.5419,27.7726,15.0,Urban,Traffic
Spain,2019,SP_33024032_9_49,ES2069A,-5.6895,43.5229,40.0,Suburban,Background
Spain,2021,SP_44216001_9_M,ES1421A,-1.1067,40.3364,915.0,Urban,Background
Spain,2016,SP_38017002_9_46,ES1761A,-16.5599,28.08,235.0,Urban,Industrial
Spain,2017,SP_35019002_9_47,ES1741A,-15.5639,27.7637,17.0,Urban,Traffic
Spain,2014,SP_38009001_9_49,ES1956A,-17.7716,28.6454,208.0,Suburban,Background
Spain,2021,SP_38011004_9_A,ES1756A,-16.3619,28.3767,24.0,Urban,Industrial
Spain,2023,SP_33031032_9_49,ES1353A,-5.6796,43.2941,216.0,Urban,Background
Spain,2017,SP_38038010_9_49,ES1131A,-16.2623,28.4616,67.0,Urban,Industrial
Spain,2016,SP_07010001_9_47,ES1827A,2.6878,39.6788,172.0,Rural,Background
Slovakia,2018,SPO-SK0407A_06001_100,SK0407A,17.019,48.4369,197.0,Urban,Traffic
Romania,2025,SPO-RO0075A_06001_101,RO0075A,23.5503,46.7654,346.0,Suburban,Background
Spain,2019,SP_38038023_9_49,ES2000A,-16.2633,28.458,68.0,Urban,Industrial
Spain,2019,SP_35017001_9_47,ES1865A,-13.8524,28.5003,20.0,Urban,Industrial
Spain,2021,SP_39059001_9_M,ES1530A,-4.1356,43.0119,850.0,Urban,Background
Spain,2014,SP_35017002_9_47,ES1866A,-13.8537,28.5028,15.0,Urban,Industrial
Spain,2023,SP_38038022_9_46,ES1975A,-16.2788,28.4582,200.0,Urban,Background
Spain,2018,SP_35017005_9_49,ES2025A,-13.849,28.5062,15.0,Urban,Industrial
Spain,2024,SP_07015001_9_47,ES1828A,3.8576,40.0106,30.0,Suburban,Background
Spain,2020,SP_35002002_9_47,ES1744A,-15.3872,27.8691,23.0,Rural,Industrial
Spain,2016,SP_35026003_9_49,ES1919A,-15.4119,28.0036,113.0,Urban,Background
Spain,2021,SP_38004001_9_49,ES1920A,-16.3997,28.3372,275.0,Suburban,Background
Spain,2017,SP_38038021_9_49,ES1976A,-16.2766,28.4618,158.0,Urban,Industrial
Spain,2016,SP_38038026_9_46,ES2021A,-16.2649,28.463,78.0,Urban,Industrial
Spain,2014,SP_35006001_9_49,ES1952A,-15.5209,28.1113,226.0,Suburban,Background
Spain,2017,SP_35026004_9_47,ES2004A,-15.4147,28.0263,115.0,Urban,Industrial
Spain,2024,SP_35019004_9_47,ES1763A,-15.4612,27.8013,13.0,Urban,Industrial
Romania,2021,SPO-RO0107A_06001_100,RO0107A,21.9272,47.0687,128.0,Urban,Background
Spain,2014,SP_35017003_9_49,ES1978A,-13.8608,28.4984,23.0,Urban,Background
Spain,2017,SP_38008001_9_47,ES1979A,-17.7756,28.6677,245.0,Suburban,Industrial
Spain,2022,SP_38006002_9_46,ES1767A,-16.653,28.0726,308.0,Suburban,Background
Spain,2018,SP_38006001_9_46,ES1768A,-16.6559,28.0077,3.0,Urban,Background
Spain,2022,SP_21055004_9_M,ES0892A,-6.9203,37.1998,8.0,Suburban,Industrial
Slovenia,2023,SPO-SI0072A_06001_100,SI0072A,14.4871,46.0721,305.0,Urban,Traffic
Spain,2023,SP_38037001_9_47,ES1980A,-17.7646,28.686,52.0,Urban,Industrial
Spain,2016,SP_38011006_9_47,ES1772A,-16.3581,28.3934,396.0,Suburban,Industrial
Spain,2021,SP_38031001_9_49,ES1954A,-16.5707,28.3831,371.0,Rural,Background
Spain,2020,SP_38017001_9_46,ES1762A,-16.536,28.0473,12.0,Urban,Industrial
Spain,2013,SP_35016013_9_49,ES1953A,-15.4301,28.1075,85.0,Urban,Background
Spain,2017,SP_38017003_9_46,ES1760A,-16.5776,28.1125,580.0,Suburban,Industrial
Spain,2019,SP_38011007_9_49,ES2022A,-16.3683,28.3802,128.0,Suburban,Industrial
Spain,2016,SP_35024001_9_47,ES1864A,-13.5166,28.9903,36.0,Suburban,Industrial
Spain,2024,SP_35016012_9_49,ES1573A,-15.4328,28.1337,11.0,Urban,Traffic
Romania,2018,SPO-RO0203A_06001_100,RO0203A,24.3698,45.0827,226.0,Urban,Background
Spain,2017,SP_38006003_9_46,ES1766A,-16.5237,28.1451,500.0,Suburban,Industrial
Spain,2015,SP_38038027_9_49,ES2038A,-16.2702,28.4593,104.0,Urban,Industrial
Spain,2022,SP_39087004_9_M,ES1037A,-4.0428,43.3675,18.0,Urban,Traffic
Spain,2019,SP_35004001_9_A,ES1863A,-13.5476,28.977,44.0,Urban,Industrial
Spain,2023,SP_35004002_9_49,ES1955A,-13.5559,28.9679,22.0,Urban,Background
Spain,2021,SP_39075005_9_M,ES1529A,-3.7903,43.4678,30.0,Urban,Background
Slovenia,2022,SPO-SI0073A_06001_100,SI0073A,14.3622,46.2418,388.0,Urban,Background
Slovenia,2022,SPO-SI0077A_06001_101,SI0077A,15.8765,46.4255,230.0,Urban,Background
Spain,2017,SP_38036002_9_49,ES2053A,-17.1181,28.0901,49.0,Urban,Industrial
Spain,2013,SP_38038024_9_49,ES2003A,-16.2768,28.4554,169.0,Urban,Background
Spain,2017,SP_38038012_9_46,ES1759A,-16.2777,28.451,183.0,Urban,Industrial
Spain,2023,SP_41091015_9_49,ES1450A,-5.9517,37.3983,29.0,Suburban,Background
Spain,2024,SP_45168002_9_49,ES1818A,-4.0208,39.8681,500.0,Suburban,Background
Spain,2020,SP_35024002_9_49,ES2080A,-13.514,28.9829,10.0,Suburban,Traffic
Spain,2025,SP_47186027_9_49,ES1631A,-4.7303,41.6456,700.0,Urban,Traffic
Spain,2022,SP_35016014_9_49,ES2097A,-15.4228,28.1033,115.0,Urban,Background
Spain,2021,SP_02003001_9_49,ES1535A,-1.8521,38.9793,686.0,Suburban,Background
Spain,2024,SP_50297037_9_52,ES1836A,-0.8619,41.6422,198.0,Urban,Traffic
Spain,2023,SP_16078001_9_49,ES1858A,-2.1297,40.0619,948.0,Suburban,Background
Spain,2015,SP_13071016_9_49,ES1277A,-4.1083,38.6807,675.0,Suburban,Industrial
Spain,2017,SP_47186029_9_49,ES1632A,-4.7467,41.6206,690.0,Urban,Traffic
Spain,2019,SP_35022002_9_47,ES1977A,-15.4883,27.8983,460.0,Suburban,Background
Spain,2022,SP_13071019_9_49,ES2135A,-4.1078,38.6791,681.0,Suburban,Industrial
Spain,2016,SP_24070001_9_47,ES0360A,-6.6039,42.7814,700.0,Rural,Industrial
Spain,2023,SP_47186030_9_49,ES1636A,-4.7339,41.6561,691.0,Urban,Industrial
Spain,2013,SP_09059006_9_49,ES1443A,-3.6361,42.3361,929.0,Urban,Background
Spain,2015,SP_08194008_9_M,ES1148A,2.2222,41.4256,7.0,Urban,Traffic
Spain,2019,SP_38005001_9_46,ES1769A,-16.4716,28.1114,30.0,Suburban,Industrial
Spain,2022,SP_33024099_9_49,ES2132A,-5.7093,43.5427,12.0,Suburban,Industrial
Spain,2020,SP_34214001_9_46,ES0365A,-4.8272,42.7036,1050.0,Rural,Industrial
Spain,2025,SP_47186031_9_49,ES2010A,-4.7406,41.63,683.0,Urban,Traffic
Spain,2015,SP_08298008_9_M,ES1642A,2.2386,41.9357,498.0,Suburban,Background
Spain,2020,SP_39020001_9_M,ES1578A,-3.2206,43.3825,20.0,Urban,Background
Spain,2020,SP_08113002_9_M,ES0392A,1.8385,41.7277,238.0,Suburban,Traffic
Spain,2017,SP_43044003_9_M,ES1754A,0.2884,40.643,428.0,Rural,Background
Spain,2017,SP_08101001_9_M,ES0692A,2.115,41.3705,29.0,Urban,Background
Spain,2015,SP_08019028_9_M,ES0559A,2.1649,41.3874,24.0,Urban,Traffic
Spain,2022,SP_25120001_9_M,ES1225A,0.6157,41.6158,170.0,Urban,Traffic
Spain,2024,SP_50297040_9_52,ES2089A,-0.8869,41.6752,200.0,Urban,Background
Spain,2022,SP_11033006_9_49,ES0557A,-5.3808,36.1862,15.0,Rural,Industrial
Romania,2022,SPO-RO0221A_06001_100,RO0221A,25.8068,46.3521,690.0,Urban,Background
Spain,2021,SP_38011005_9_49,ES1764A,-16.372,28.3805,215.0,Suburban,Industrial
Poland,2023,SPO_PL0829A_6001_001,PL0829A,19.972,50.8503,242.0,Urban,Background
Spain,2017,SP_08252002_9_M,ES0700A,2.125,41.5156,146.0,Urban,Background
Spain,2022,SP_45200001_9_49,ES2137A,-3.8652,39.5769,780.0,Suburban,Background
Spain,2013,SP_08019054_9_M,ES1856A,2.148,41.4261,136.0,Urban,Background
Spain,2020,SP_43047001_9_M,ES1123A,1.2177,41.1549,56.0,Suburban,Industrial
Romania,2021,SPO-RO0215A_06001_100,RO0215A,24.87,43.7456,37.0,Urban,Background
Spain,2019,SP_08019043_9_M,ES1438A,2.1538,41.3853,26.0,Urban,Traffic
Spain,2018,SP_08187012_9_M,ES1262A,2.1014,41.5612,210.0,Urban,Traffic
Spain,2016,SP_08019053_9_M,ES1852A,2.1706,41.4207,2.0,Suburban,Background
Spain,2021,SP_08184006_9_M,ES1684A,2.0425,41.4921,171.0,Urban,Background
Spain,2022,SP_12040008_9_46,ES1386A,-0.0572,40.0128,106.0,Suburban,Industrial
Spain,2016,SP_08121014_9_M,ES1841A,2.4373,41.5519,30.0,Suburban,Background
Spain,2022,SP_08259002_9_M,ES1222A,2.4409,41.6913,210.0,Rural,Background
Spain,2014,SP_38038025_9_46,ES2020A,-16.2718,28.4567,119.0,Urban,Industrial
Poland,2017,SPO_PL0703A_6001_001,PL0703A,19.0519,52.6516,60.0,Suburban,Background
Slovakia,2022,SPO-SK0065A_06001_100,SK0065A,18.7193,48.4829,223.0,Suburban,Background
Spain,2023,SP_33011001_9_49,ES1432A,-6.5527,43.1788,363.0,Suburban,Background
Spain,2021,SP_43148022_9_M,ES1312A,1.2008,41.1037,5.0,Suburban,Industrial
Spain,2024,SP_08307012_9_47,ES1339A,1.7213,41.219,12.0,Suburban,Traffic
Spain,2018,SP_08307006_9_M,ES1555A,1.7263,41.2241,14.0,Urban,Background
Spain,2020,SP_25051001_9_M,ES1348A,1.7768,42.3683,1060.0,Rural,Background
Spain,2018,SP_08022006_9_M,ES1851A,1.8482,42.0979,661.0,Suburban,Background
Spain,2017,SP_08096014_9_M,ES1891A,2.2871,41.5987,133.0,Urban,Traffic
Spain,2016,SP_08301004_9_M,ES1903A,2.0138,41.3135,14.0,Suburban,Background
Spain,2015,SP_46250043_9_M,ES1619A,-0.3683,39.4781,11.0,Urban,Background
Spain,2015,SP_24089010_9_49,ES1988A,-5.5664,42.5753,814.0,Suburban,Background
Spain,2022,SP_13034002_9_49,ES1857A,-3.9378,38.9939,635.0,Suburban,Background
Spain,2015,SP_08283003_9_M,ES1887A,2.223,41.8466,606.0,Rural,Background
Spain,2021,SP_08283004_9_M,ES1923A,2.2176,41.846,620.0,Rural,Background
Spain,2023,SP_46220003_9_46,ES1185A,-0.2347,39.6672,10.0,Urban,Traffic
Spain,2016,SP_08169009_9_M,ES1983A,2.0821,41.3218,7.0,Suburban,Background
Spain,2017,SP_08019004_9_M,ES0691A,2.2045,41.4039,3.0,Urban,Background
Spain,2024,SP_43064001_9_47,ES1379A,0.4397,41.0582,368.0,Rural,Background
Spain,2013,SP_08019044_9_M,ES1480A,2.1524,41.3996,61.0,Urban,Traffic
Poland,2016,SPO_PL0596A_6001_001,PL0596A,20.2711,50.8083,263.0,Urban,Background
Spain,2024,SP_07040002_9_49,ES1610A,2.657,39.5712,23.0,Urban,Traffic
Spain,2015,SP_17022002_9_M,ES1559A,3.0374,41.9593,9.0,Suburban,Background
Poland,2019,SPO_PL0750A_6001_001,PL0750A,22.3322,54.3282,170.0,Urban,Background
Spain,2018,SP_08014001_9_M,ES2088A,2.2507,41.7711,427.0,Rural,Background
Spain,2017,SP_12140002_9_46,ES1691A,-0.6033,39.9306,616.0,Suburban,Background
Spain,2024,SP_50297026_9_52,ES1044A,-0.8711,41.6703,195.0,Suburban,Traffic
Spain,2022,SP_12040010_9_46,ES1445A,0.0106,39.9819,10.0,Suburban,Industrial
Spain,2019,SP_12135004_9_M,ES1622A,-0.1058,39.9417,60.0,Urban,Industrial
Spain,2020,SP_03066003_9_46,ES1914A,-0.8033,38.4547,355.0,Suburban,Background
Spain,2019,SP_12005005_9_49,ES1685A,-0.1897,40.0519,160.0,Urban,Industrial
Spain,2014,SP_12141002_9_46,ES1543A,-0.1694,40.735,619.0,Rural,Background
Spain,2020,SP_12005004_9_M,ES1621A,-0.2064,40.0686,175.0,Urban,Industrial
Spain,2014,SP_12138001_9_46,ES2036A,0.425,40.5461,105.0,Rural,Industrial
Spain,2015,SP_46102002_9_46,ES1181A,-0.4472,39.4811,41.0,Urban,Traffic
Spain,2023,SP_43148030_9_M,ES2071A,1.2545,41.1201,53.0,Urban,Background
Spain,2019,SP_12028001_9_46,ES1687A,0.0728,40.0622,50.0,Suburban,Industrial
Serbia,2024,SPO-RS0033A_06001_100,RS0033A,21.919,43.3226,198.0,Urban,Background
Spain,2024,SP_43148003_9_47,ES1120A,1.192,41.1159,39.0,Suburban,Industrial
Spain,2024,SP_08112003_9_47,ES1397A,2.2873,42.0033,460.0,Suburban,Background
Spain,2015,SP_08033004_9_M,ES1680A,2.1624,41.6347,135.0,Suburban,Background
Spain,2013,SP_37274011_9_49,ES1889A,-5.6397,40.9608,743.0,Suburban,Background
Spain,2016,SP_03014008_9_M,ES1915A,-0.5067,38.3403,55.0,Urban,Background
Spain,2023,SP_12032005_9_M,ES1797A,-0.0878,39.895,20.0,Urban,Industrial
Spain,2023,SP_08263006_9_M,ES1663A,2.0021,41.3988,30.0,Suburban,Industrial
Spain,2023,SP_34120008_9_47,ES1922A,-4.5383,42.0194,953.0,Urban,Traffic
Spain,2020,SP_08245012_9_M,ES1453A,2.2095,41.4474,23.0,Urban,Background
Spain,2024,SP_46220010_9_46,ES1884A,-0.2658,39.6342,3.0,Suburban,Industrial
Spain,2016,SP_03014009_9_46,ES1968A,-0.5139,38.3511,20.0,Suburban,Industrial
Spain,2024,SP_11026001_9_49,ES1822A,-5.5316,36.7945,390.0,Rural,Industrial
Spain,2019,SP_46250046_9_46,ES1885A,-0.3364,39.4803,7.0,Suburban,Background
Spain,2019,SP_03105001_9_M,ES1913A,-1.0647,38.4517,642.0,Rural,Background
Spain,2019,SP_12120001_9_M,ES1690A,-0.0789,40.2694,259.0,Rural,Background
Spain,2018,SP_08089005_9_M,ES1910A,1.9915,41.3031,25.0,Suburban,Background
Spain,2020,SP_03099002_9_M,ES1677A,-0.8528,38.0847,32.0,Suburban,Background
Spain,2021,SP_03002002_9_M,ES1847A,-0.638,38.4361,310.0,Urban,Industrial
Spain,2017,SP_46095001_9_46,ES1670A,-1.2814,39.5586,804.0,Rural,Background
Spain,2017,SP_25196001_9_46,ES1982A,0.7296,42.0513,1570.0,Rural,Background
Spain,2020,SP_07040005_9_M,ES1994A,2.6476,39.5744,15.0,Urban,Background
Spain,2024,SP_47085003_9_49,ES1162A,-4.9092,41.3164,721.0,Suburban,Industrial
Spain,2024,SP_02003002_9_49,ES2138A,-1.8452,38.9808,691.0,Suburban,Background
Spain,2025,SP_09018002_9_46,ES1986A,-3.6889,41.6656,801.0,Urban,Traffic
Spain,2022,SP_46250047_9_46,ES1912A,-0.3428,39.4575,7.0,Urban,Traffic
Spain,2018,SP_46258001_9_46,ES1671A,-0.8319,39.7081,430.0,Rural,Background
Spain,2025,SP_42173001_9_46,ES1643A,-2.4667,41.7667,1090.0,Urban,Traffic
Spain,2023,SP_15030021_9_47,ES1798A,-8.4249,43.3542,65.0,Urban,Industrial
Spain,2014,SP_12138002_9_46,ES2037A,0.7092,40.3833,22.0,Rural,Industrial
Spain,2021,SP_08019045_9_M,ES0567A,2.1196,41.3849,24.0,Urban,Background
Spain,2023,SP_08205002_9_M,ES1231A,2.089,41.4768,113.0,Urban,Background
Spain,2017,SP_46028001_9_46,ES2018A,-0.3592,39.7822,200.0,Rural,Background
Spain,2023,SP_15055003_9_A,ES2039A,-8.1502,43.5197,20.0,Suburban,Industrial
Spain,2024,SP_27057002_9_A,ES2182A,-7.4494,42.7153,600.0,Rural,Industrial
Spain,2018,SP_15070006_9_47,ES0094A,-7.9886,43.4054,478.0,Rural,Industrial
Spain,2015,SP_10037001_9_46,ES1615A,-6.3603,39.4728,389.0,Urban,Background
Spain,2017,SP_12124001_9_M,ES1918A,-0.0344,40.175,305.0,Urban,Industrial
Spain,2014,SP_46010001_9_46,ES1911A,-0.3367,39.7053,320.0,Suburban,Industrial
Spain,2019,SP_15070002_9_47,ES0201A,-7.8478,43.4539,362.0,Suburban,Industrial
Spain,2016,SP_03065007_9_M,ES1849A,-0.7175,38.2592,99.0,Urban,Traffic
Spain,2024,SP_46250030_9_46,ES1239A,-0.3758,39.4561,11.0,Urban,Traffic
Spain,2014,SP_08211004_9_M,ES1964A,2.0574,41.3866,81.0,Suburban,Industrial
Spain,2016,SP_12032001_9_46,ES1688A,-0.065,39.8922,37.0,Rural,Industrial
Spain,2015,SP_10182001_9_M,ES1616A,-5.9397,39.8492,376.0,Rural,Background
Spain,2018,SP_36057021_9_47,ES1440A,-8.7369,42.2103,12.0,Urban,Industrial
Spain,2019,SP_46256001_9_46,ES2019A,-0.6256,39.5647,510.0,Suburban,Background
Spain,2020,SP_12009007_9_46,ES1877A,-0.0564,39.9453,27.0,Urban,Industrial
Spain,2018,SP_06015001_9_M,ES1601A,-7.0115,38.8876,390.0,Urban,Background
Spain,2024,SP_35022003_9_49,ES2113A,-15.4276,27.8155,15.0,Urban,Industrial
Spain,2023,SP_36057019_9_49,ES1137A,-8.7421,42.219,53.0,Urban,Traffic
Spain,2024,SP_46250054_9_46,ES2095A,-0.3765,39.4483,2.0,Urban,Traffic
Spain,2023,SP_27013002_9_A,ES0343A,-7.4319,43.6844,100.0,Suburban,Industrial
Spain,2024,SP_41004007_9_A,ES2178A,-5.8691,37.3594,5.0,Suburban,Industrial
Spain,2015,SP_46077006_9_46,ES1886A,-0.7839,39.4272,400.0,Suburban,Industrial
Spain,2013,SP_10148001_9_46,ES1997A,-6.1472,40.0778,181.0,Suburban,Background
Spain,2019,SP_15005012_9_47,ES1907A,-8.506,43.3023,100.0,Suburban,Industrial
Spain,2022,SP_12040020_9_46,ES2146A,0.0089,39.9694,0.0,Suburban,Industrial
Spain,2018,SP_15030027_9_M,ES1957A,-8.4092,43.3828,25.0,Suburban,Background
Spain,2014,SP_15017002_9_47,ES0901A,-8.3187,43.2446,160.0,Rural,Industrial
Spain,2021,SP_27028005_9_49,ES1905A,-7.5509,42.9979,450.0,Urban,Traffic
Poland,2022,SPO_PL0811A_6001_001,PL0811A,22.2424,50.442,166.0,Urban,Background
Spain,2024,SP_17079003_9_47,ES1999A,2.8166,41.9764,73.0,Urban,Traffic
Spain,2025,SP_24115017_9_46,ES2141A,-6.6036,42.5507,544.0,Urban,Traffic
Spain,2022,SP_24089006_9_49,ES1161A,-5.5872,42.6039,838.0,Urban,Traffic
Spain,2021,SP_27038004_9_49,ES1175A,-7.4494,42.7153,600.0,Rural,Industrial
Romania,2023,SPO-RO0220A_06001_100,RO0220A,24.3688,44.4288,308.0,Urban,Background
Spain,2022,SP_19046002_9_49,ES2133A,-3.2702,40.5684,634.0,Suburban,Background
Spain,2023,SP_12126003_9_M,ES1969A,-0.2444,39.8236,250.0,Suburban,Background
Spain,2020,SP_36038010_9_49,ES2061A,-8.644,42.4259,15.0,Urban,Traffic
Spain,2016,SP_46250048_9_46,ES1926A,-0.4083,39.4811,11.0,Suburban,Traffic
Spain,2023,SP_15005015_9_A,ES2140A,-8.4491,43.343,100.0,Suburban,Industrial
Spain,2024,SP_03140001_9_46,ES2144A,-0.8724,38.6394,500.0,Urban,Background
Spain,2023,SP_12046001_9_M,ES1689A,-0.4683,40.0542,466.0,Rural,Background
Spain,2023,SP_12040016_9_M,ES1916A,-0.065,39.9958,30.0,Urban,Background
Spain,2020,SP_15036003_9_49,ES1867A,-8.2431,43.4815,5.0,Urban,Traffic
Spain,2023,SP_15078007_9_49,ES1868A,-8.5591,42.876,220.0,Suburban,Background
Spain,2021,SP_28148004_9_49,ES1752A,-3.4776,40.4495,581.0,Suburban,Background
Spain,2014,SP_32039001_9_46,ES2014A,-7.4089,42.0616,760.0,Rural,Background
Spain,2024,SP_30024002_9_A,ES1569A,-1.7028,37.6878,340.0,Suburban,Industrial
Spain,2023,SP_27025015_9_49,ES0339A,-7.5078,43.6863,60.0,Suburban,Industrial
Spain,2021,SP_24064001_9_49,ES2142A,-6.5683,42.618,577.0,Rural,Industrial
Spain,2020,SP_28074007_9_49,ES1567A,-3.7545,40.3397,640.0,Urban,Traffic
Spain,2016,SP_28016001_9_49,ES1802A,-3.4679,40.909,995.0,Rural,Background
Spain,2013,SP_31216001_9_46,ES1755A,-1.284,42.579,397.0,Suburban,Industrial
Spain,2016,SP_15078008_9_49,ES1901A,-8.5311,42.8878,260.0,Urban,Traffic
Spain,2022,SP_15030001_9_49,ES1138A,-8.4206,43.3671,35.0,Urban,Traffic
Spain,2021,SP_28005002_9_49,ES1563A,-3.378,40.4793,589.0,Urban,Traffic
Spain,2020,SP_26117001_9_49,ES1753A,-2.059,42.34,380.0,Rural,Industrial
Spain,2021,SP_48020006_9_46,ES0041A,-2.9457,43.2588,32.0,Urban,Traffic
Spain,2020,SP_48068001_9_49,ES1491A,-2.7032,43.4059,116.0,Rural,Background
Spain,2024,SP_20040001_9_46,ES1497A,-1.9777,43.2675,18.0,Urban,Traffic
Spain,2021,SP_27902001_9_47,ES1961A,-7.3789,43.6694,173.0,Rural,Background
Spain,2023,SP_48013006_9_47,ES1712A,-2.9871,43.2984,17.0,Urban,Background
Spain,2018,SP_46017002_9_M,ES1617A,-0.4578,39.15,60.0,Suburban,Background
Spain,2023,SP_20009001_9_49,ES2121A,-2.0233,43.2213,65.0,Urban,Traffic
Spain,2022,SP_48082004_9_49,ES2127A,-3.0426,43.3331,31.0,Urban,Background
Spain,2024,SP_20069007_9_49,ES2120A,-2.0313,43.2721,25.0,Suburban,Background
Spain,2020,SP_28065014_9_49,ES2028A,-3.7169,40.3145,622.0,Urban,Traffic
Spain,2024,SP_48902006_9_49,ES0110A,-2.9772,43.3027,4.0,Urban,Traffic
Sweden,2014,SPO-SE0015A_06001_100,SE0015A,12.8297,55.8697,,Urban,Background
Sweden,2015,SPO-SE37271_06001_100,SE37271,16.5539,59.6114,11.0,Urban,Traffic
Sweden,2023,SPO-SE313381_06001_100,SE313381,18.3097,57.6399,44.0,Urban,Background
Spain,2024,SP_46250055_9_46,ES2163A,-0.4061,39.4692,24.0,Urban,Traffic
Spain,2024,SP_15024006_9_A,ES2176A,-8.4141,43.2036,375.0,Rural,Industrial
Spain,2021,SP_32032001_9_49,ES2085A,-7.7299,42.0607,620.0,Suburban,Traffic
Spain,2019,SP_03133002_9_46,ES2008A,-0.69,37.9911,10.0,Urban,Traffic
Sweden,2024,SPO-SE338685_06001_100,SE338685,15.6301,58.4124,46.0,Urban,Traffic
